Publish_Dates,Mains,Sources,Document_Types,Web_Urls,New_Desks,Section_Names,Snippets
2017-02-12,A Test of Endurance for Drivers and Fans,The New York Times,article,http://www.nytimes.com/2017/02/12/sports/autoracing/rolex-24-daytona.html,Sports,Sports,"At the Rolex 24, the only daylong pro auto race in North America, competitors and spectators alike contended with sleep deprivation and rainy, chilly weather...."
2017-02-12,Meryl Streep Pledges to Stand Up to ‘Brownshirts’ in Tirade Against Trump,The New York Times,article,http://www.nytimes.com/2017/02/12/movies/meryl-streep-brownshirts-trump-golden-globes.html,Culture,Movies,"Accepting an award from the Human Rights Campaign on Saturday, Ms. Streep escalated her attack on the president that began with her Golden Globes speech last month...."
2017-02-12,"What’s on TV Sunday: Grammys, ‘Girls’ and John Oliver",The New York Times,article,http://www.nytimes.com/2017/02/12/arts/television/whats-on-tv-sunday-grammys-girls-and-john-oliver.html,Culture,Arts,"James Corden hosts this year’s Grammy Awards. On HBO, “Girls” returns for its final season, and “Last Week Tonight With John Oliver” is back...."
2017-02-12,"Marian Golden, Andrew Bongiovanni",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/marian-golden-andrew-bongiovanni.html,Society,Fashion & Style,"She does visual effects for movies and TV, and he’s with the family business, which builds water and waste treatment plants...."
2017-02-12,"Mary Cunningham, Matthew Ogren",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/mary-cunningham-matthew-ogren.html,Society,Fashion & Style,"Both Washingtonians, she’s with the American Society of Association Executives and he’s with a public affairs and strategic communications consultancy...."
2017-02-12,"Lauren Perlgut, Benjamin Holzman",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/lauren-perlgut-benjamin-holzman.html,Society,Fashion & Style,The bride and groom met in 2015 on Tinder....
2017-02-12,"Riva Margolis, Brett Hayden",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/riva-margolis-brett-hayden.html,Society,Fashion & Style,"She’s getting an M.B.A. at M.I.T., and he’s an orthopedic surgery resident at Tufts...."
2017-02-12,"Eileen Ahasic, Ian Bierig",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/eileen-ahasic-ian-bierig.html,Society,Fashion & Style,"The bride works for Estée Lauder, and the groom for a property developer in Manhattan...."
2017-02-12,"Jennifer Merrill, Dhruva Rajendra",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/jennifer-merrill-dhruva-rajendra.html,Society,Fashion & Style,She is a jewelry company executive; he founded a product design company. They had a Hindu-flavored ceremony in Jamaica and made it official at home....
2017-02-12,"Caitlin Dempsey, Robert Gambo",The New York Times,article,http://www.nytimes.com/2017/02/12/fashion/weddings/caitlin-dempsey-robert-gambo.html,Society,Fashion & Style,"The couple, who met at Fordham, where they earned law degrees, are lawyers in New York...."
2017-02-12,"Corrections: February 12, 2017",The New York Times,article,http://www.nytimes.com/2017/02/11/pageoneplus/corrections-february-12-2017.html,Summary,Corrections,"Corrections appearing in print on Sunday, February 12, 2017...."
2017-02-12,D.N.C. Contenders Agree on One Thing: Resistance to Trump,The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/trump-dnc-chairman-ellison-perez-buttigieg.html,National,U.S.,A proxy race between party chairman candidates identified with Hillary Clinton and Bernie Sanders has drawn other contenders and a heated debate about the best way forward....
2017-02-12,Americans Set Records at Millrose Games,The New York Times,article,http://www.nytimes.com/2017/02/11/sports/millrose-games-track-ajee-wilson-courtney-okolo.html,Sports,Sports,"Ajee’ Wilson broke the U.S. record in the women’s indoor 800 meters, winning the event for the fourth straight year, and Courtney Okolo set a world indoor 500 record...."
2017-02-12,Alexander Wang: Fall 2017,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/fashion/runway-womens/alexander-wang-fall-2017.html,Fashion & Style / Women's Runway,Fashion & Style,Mr. Wang’s fall collection....
2017-02-12,Rangers Goaltender Henrik Lundqvist Collects his 400th Regular-Season Victory,The New York Times,article,http://www.nytimes.com/2017/02/11/sports/hockey/rangers-henrik-lundqvist-400th-career-victory.html,Sports,Sports,"As the Rangers defeated the Avalanche, 4-2, at Madison Square Garden, Lundqvist became the 12th N.H.L. goalie to achieve the milestone...."
2017-02-12,Cats Join Dogs for a Show,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/sports/westminster-dog-show-cats.html,Sports,Sports,Cats clawed their way into an event preceding the Westminster Kennel Club Dog Show....
2017-02-12,Quotation of the Day,The New York Times,article,http://www.nytimes.com/2017/02/11/todayspaper/quotation-of-the-day.html,Summary,Today’s Paper,"Quotation of the day for Sunday, February 12, 2017...."
2017-02-12,"North Korea Fires Ballistic Missile, Challenging Trump",The New York Times,article,http://www.nytimes.com/2017/02/11/world/asia/north-korea-missile-test-trump.html,Foreign,World,The United States Strategic Command issued a statement identifying the missile as a medium- or intermediate-range system that “did not pose a threat to North America.”...
2017-02-12,6 Things You Missed From Day 3 of Fashion Week,The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/fashion-week-christian-siriano-calvin-klein.html,Styles,Fashion & Style,The usually reserved Raf Simons got down and Christian Siriano brought diversity to his runway....
2017-02-12,Dogs and Cats Together. Hold the Mass Hysteria.,The New York Times,article,http://www.nytimes.com/2017/02/11/sports/westminster-kennel-club-show-cats-and-dogs.html,Sports,Sports,"For the first time, cats shared space — peacefully — with dogs at the Meet the Breeds event preceding the Westminster Kennel Club Dog Show...."
2017-02-12,"A Presidential Golf Outing, With a Twist: Trump Owns the Place",The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/donald-trump-shinzo-abe-golf-mar-a-lago.html,National,U.S.,"President Trump and Prime Minister Shinzo Abe of Japan toured Trump courses in Florida, drawing attention to properties from which he has not divested himself...."
2017-02-12,"Harvey Lichtenstein, Who Led Brooklyn Academy of Music’s Rebirth, Dies at 87",The New York Times,article,http://www.nytimes.com/2017/02/11/arts/music/harvey-lichtenstein-dead-led-bam.html,Metro,Arts,"Serving 32 years as its president and executive producer, Mr. Lichtenstein reorganized BAM, and gave it a renewed purpose as a center for the performing arts...."
2017-02-12,Trump Drops Defense of Obama Guidelines on Transgender Students,The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/trump-transgender-students-injunction.html,National,U.S.,"The decision changed little in the short term, but it signaled a significant change in the government’s approach to transgender issues under President Trump...."
2017-02-12,"Miles Cahn, Co-Founder of Coach Handbags, Dies at 95",The New York Times,article,http://www.nytimes.com/2017/02/11/business/miles-cahn-dead-coach.html,Business,Business Day,"Mr. Cahn founded the company with his wife, Lillian, in New York City in 1961. They sold the upscale handbag business in 1985 for a reported $30 million...."
2017-02-12,Christian Siriano: Fall 2017,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/fashion/runway-womens/christian-siriano-fall-2017.html,Fashion & Style / Women's Runway,Fashion & Style,Mr. Siriano’s fall looks....
2017-02-11,Anti-Abortion Activists Call on Trump for Support,The New York Times,multimedia,http://www.nytimes.com/video/us/politics/100000004926305/anti-abortion-activists-call-on-trump-for-support.html,U.S. / Politics,U.S.,"More than 200 protests took place at Planned Parenthood locations across the country, urging the president and the Congress to strip federal funding from the women's health provider. Supporters of the organization held more than 150 counter-demons..."
2017-02-11,Do the Splits,The New York Times,article,http://www.nytimes.com/2017/02/11/crosswords/do-the-splits-sobel-persephone-flax.html,Games,Crosswords & Games,Lynn Lempel makes a rare and welcome Sunday appearance....
2017-02-11,"Bernhard Langer, 59, Is Still at the Top of His Game",The New York Times,article,http://www.nytimes.com/2017/02/11/sports/golf/bernhard-langer-59-is-still-at-the-top-of-his-game.html,Sports,Sports,"Langer, coming off “maybe the best year of my career,” last month claimed his 30th win on the PGA Tour Champions...."
2017-02-11,Kevin Durant Triumphs in Return to Oklahoma City,The New York Times,article,http://www.nytimes.com/2017/02/11/sports/german-police-fearing-violence-bar-soccer-fans.html,Sports,Sports,"Durant scored 34 points to help Golden State overcome a 47-point performance by Russell Westbrook and beat the Thunder, 130-114...."
2017-02-11,Emma Ludbrook and Tom Windish: Their First Date Was a Big Production,The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/weddings/emma-ludbrook-and-tom-windish-married.html,Society,Fashion & Style,"The couple, who are in the entertainment business, were married by Jared Leto in Los Angeles...."
2017-02-11,Alison Herlands and Michael Chessa: Law and Order and Love,The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/weddings/alison-herlands-and-michael-chessa-married.html,Society,Fashion & Style,"They met at a Brooklyn district attorney’s office orientation and saw each other at crime scenes and in court. Then it was dates, and a wedding...."
2017-02-11,American Identity,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/american-identity.html,Letters,Opinion,Readers discuss how we were led to this point of divisiveness....
2017-02-11,Israel Bulldozes Democracy,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/israel-bulldozes-democracy.html,OpEd,Opinion,Stealing land to build settlements while demolishing Arab villages. Where is the justice?...
2017-02-11,"A Rising Golfer Carries Her Own Clubs, and Her Head High",The New York Times,article,http://www.nytimes.com/2017/02/11/sports/golf/vic-open-australia-nicole-broch-larsen.html,Sports,Sports,"Although Nicole Broch Larsen did not use a caddie in the first two rounds of the Vic Open in Australia this weekend, she built a two-stroke lead...."
2017-02-11,Imagining Melania’s Fashion Line,The New York Times,article,http://www.nytimes.com/2017/02/11/sunday-review/melania-trump-clothing-line-controversy.html,OpEd,Sunday Review,The first lady says she isn’t starting one. But there’s a reason people believed she might....
2017-02-11,Since When Is Being a Woman a Liberal Cause?,The New York Times,article,http://www.nytimes.com/2017/02/11/sunday-review/since-when-is-being-a-woman-a-liberal-cause.html,OpEd,Sunday Review,Conservative women think: “So what are we? Chopped liver?”...
2017-02-11,Stephen Miller Is a ‘True Believer’ Behind Core Trump Policies,The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/stephen-miller-donald-trump-adviser.html,National,U.S.,"Mr. Miller, a senior White House adviser, is said to have “a better understanding of the president’s vision than almost anyone.”..."
2017-02-11,Caitlyn Jenner’s Mission,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/caitlyn-jenners-mission.html,OpEd,Opinion,"She thinks she can change the party from within. For all our sakes, I hope she’s right...."
2017-02-11,Peaceful Protests Are Not a Crime,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/peaceful-protests-are-not-a-crime.html,Editorial,Opinion,"Americans have taken to the streets to rally against the Trump administration. In response, some G.O.P. lawmakers hope to criminalize their actions...."
2017-02-11,Retirement Advice in the Trump Era,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/retirement-advice-in-the-trump-era.html,Editorial,Opinion,"The “fiduciary rule” is solid, and those behind efforts to roll it back will have a difficult time asserting otherwise...."
2017-02-11,"Calvin Klein, Fendi and W Magazine Hold Parties for Fashion Week",The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/calvin-klein-fendi-and-w-magazine-hold-parties-for-fashion-week.html,Styles,Fashion & Style,"On Friday night, the fashion flock headed to parties for a new Fendi app, Raf Simons’s debut collection for Calvin Klein and the return of Fiorucci...."
2017-02-11,"Calvin Klein, Fendi and W Magazine Hold Parties for Fashion Week",The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/style/calvin-klein-fendi-and-w-magazine-hold-parties-for-fashion-week.html,Style,Style,"On Friday night, the fashion flock headed to parties for a new Fendi app, Raf Simons’s debut collection for Calvin Klein and the return of Fiorucci...."
2017-02-11,How We Overcame Tyranny Before,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/how-we-overcame-tyranny-before.html,OpEd,Opinion,"Two centuries ago, brave patriots liberated Chile from terror. Take heart, friends...."
2017-02-11,Can This Presidency Be Saved?,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/can-this-presidency-be-saved.html,OpEd,Opinion,"A White House in perpetual crisis needs less ambition, more simplicity...."
2017-02-11,Trump’s Gold Lining,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/trumps-gold-lining.html,OpEd,Opinion,How Donald Trump is making America Great Again....
2017-02-11,Ryan Roche: Fall 2017,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/fashion/runway-womens/ryan-roche-fall-2017.html,Fashion & Style / Women's Runway,Fashion & Style,Ms. Roche show her latest collection....
2017-02-11,Trump Says Refugees Are Flooding U.S. in Misleading Allusion,The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/refugees-donald-trump-syria.html,National,U.S.,"A much greater percentage of the refugees arriving since the president’s ban was blocked are from the affected countries, but the increase in people is not so large...."
2017-02-11,Husbands Are Deadlier Than Terrorists,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/husbands-are-deadlier-than-terrorists.html,OpEd,Opinion,Trump’s focus on refugees diverts from real dangers....
2017-02-11,Are Democrats Falling Into Trump’s Trap?,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/are-democrats-falling-into-trumps-trap.html,OpEd,Opinion,The party’s rightful outrage will mean nothing without the right strategy....
2017-02-11,Republicans Hold On to a Myth to Hold On to Power,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/republicans-hold-on-to-a-myth-to-hold-on-to-power.html,Editorial,Opinion,"In a score of red states, legislators lie about voting fraud to pass laws that will suppress Democratic votes...."
2017-02-11,"Judge, Jury, Executioner, President",The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/judge-jury-executioner-president.html,OpEd,Opinion,Have Donald Trump’s stump speeches denied Bowe Bergdahl a fair trial?...
2017-02-11,Yale Will Drop John Calhoun’s Name From Building,The New York Times,article,http://www.nytimes.com/2017/02/11/us/yale-protests-john-calhoun-grace-murray-hopper.html,National,U.S.,"The decision came after a series of protests from students, faculty and alumni who objected to honoring the 19th-century white supremacist statesman...."
2017-02-11,Trump’s Economic Cabinet Is Mostly Bare. This Man Fills the Void.,The New York Times,article,http://www.nytimes.com/2017/02/11/business/dealbook/trump-economic-cabinet-gary-cohn.html,Business,Business Day,"With crucial posts still vacant, Gary Cohn, a longtime Goldman Sachs executive, has become the president’s go-to figure on matters related to jobs, business and growth...."
2017-02-11,"As Spring Training Nears, a Look at Baseball’s Window Treatment",The New York Times,article,http://www.nytimes.com/2017/02/11/sports/baseball/spring-training-major-league-teams.html,Sports,Sports,"Only the savviest organizations find a way to contend every year, and most understand that they have a distinct window to win — and that once it closes, it’s time to start over...."
2017-02-11,Creatures of the wind: Fall 2017,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/fashion/runway-womens/creatures-of-the-wind-fall-2017.html,Fashion & Style / Women's Runway,Fashion & Style,Shane Gabier and Chris Peters show their fall looks....
2017-02-11,"In Neil Gorsuch’s Confirmations, Parsing the Meaning of ‘Yes’",The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/neil-gorsuch-supreme-court-confirmation.html,National,U.S.,Does opposition now contradict silence in the past? The parties warring over Judge Gorsuch’s Supreme Court nomination are framing the answer to their advantage....
2017-02-11,"Gorsuch Not Easy to Pigeonhole on Gay Rights, Friends Say",The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/gorsuch-gay-rights.html,National,U.S.,"Democrats and gay rights groups oppose Judge Gorsuch, but interviews with his friends and legal experts suggest that his views are not so easy to determine...."
2017-02-11,Will We Lose the Doctor Who Would Stop the Next Flint?,The New York Times,article,http://www.nytimes.com/2017/02/11/opinion/sunday/will-we-lose-the-doctor-who-would-stop-the-next-flint.html,OpEd,Opinion,"With walls and bans, our country will keep out talent, drive and creativity...."
2017-02-11,"Erdogan Curbs Criticism of Trump, Seeking Warmer Relationship",The New York Times,article,http://www.nytimes.com/2017/02/11/world/middleeast/turkey-us-relations.html,Foreign,World,"President Recep Tayipp Erdogan of Turkey even held his tongue on President Trump’s travel ban, hoping that Mr. Trump would rewrite policy on Syria, Kurds and an exiled provocateur...."
2017-02-11,Is a Job at the White House Right for You?,The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/11/opinion/12opart.html,Opinion,Opinion,There’s only one way to find out: Apply!...
2017-02-11,"Large Birds, Hungry Tigers and Other Puzzles",The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/11/obituaries/smullyan-logic-puzzles.html,Obituaries,Obituaries,"Raymond M. Smullyan, a mathematician who died recently, often met people who said they hated math, and yet they loved his logic puzzles. Can you solve this sampling?..."
2017-02-11,Spyware’s Odd Targets: Backers of Mexico’s Soda Tax,The New York Times,article,http://www.nytimes.com/2017/02/11/technology/hack-mexico-soda-tax-advocates.html,Business,Technology,The first hints that the phones of nutrition policy makers were infected were strange messages from unknown contacts....
2017-02-11,"Even for Home Games, the Coach Is Away",The New York Times,article,http://www.nytimes.com/2017/02/11/sports/hockey/peter-deboer-san-jose-sharks-new-jersey-devils.html,Sports,Sports,Peter DeBoer is no stranger to the hazards of life in professional sports. He’s the coach of the San Jose Sharks but his family has remained in New Jersey....
2017-02-11,"For Kushner, Israel Policy May Be Shaped by the Personal",The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/jared-kushner-israel.html,National,U.S.,"Jared Kushner, President Trump’s son-in-law, has a long connection to Israel. When he meets with the country’s prime minister on Wednesday, it will be a gathering influenced by old encounters and shared experiences...."
2017-02-11,Lacoste: Fall 2017,The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/fashion/runway-womens/lacoste-fall-2017.html,Fashion & Style / Women's Runway,Fashion & Style,The label shows its fall designs....
2017-02-11,"Losing Hope in U.S., Migrants Make Icy Crossing to Canada",The New York Times,article,http://www.nytimes.com/2017/02/11/world/canada/trump-migrants-canada.html,Foreign,World,"They fled their home countries seeking safety. Now, with President Trump in the White House, some are making the dangerous passage to Canada...."
2017-02-11,NATO Checking Claim that U.S. Airstrikes Killed 22 Afghan Civilians,The New York Times,article,http://www.nytimes.com/2017/02/11/world/asia/afghanistan-nato.html,Foreign,World,"Elders from the Sangin district have said that multiple American airstrikes early Friday killed at least 22 civilians, including several women and children...."
2017-02-11,Variety: Vowelless Crossword,The New York Times,article,http://www.nytimes.com/2017/02/11/crosswords/variety-vowelless-crossword.html,Games,Crosswords & Games,"The most fun you will ever have with a crossword without ... well, without vowels...."
2017-02-11,"Fashion Shows: Calvin Klein, Jason Wu and Jeremy Scott",The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/t-magazine/fashion/calvin-klein-jason-wu-jeremy-scott-new-york-fashion-week.html,T Magazine / Fashion & Beauty,T Magazine,A photo diary of the fall/winter 2017 collections that were presented in New York on Friday....
2017-02-11,"Peter Mansfield, M.R.I. Pioneer and Nobel Laureate, Dies at 83",The New York Times,article,http://www.nytimes.com/2017/02/11/science/peter-mansfield-dead-nobel-prize-magnetic-resonance-imaging.html,National,Science,Dr. Mansfield’s discoveries enabled doctors to diagnose and examine injuries without exposing the patient to radiation or cutting open the body....
2017-02-11,"Raymond Smullyan, Puzzle-Creating Logician, Dies at 97",The New York Times,article,http://www.nytimes.com/2017/02/11/us/raymond-smullyan-dead-puzzle-creator.html,National,U.S.,"Whether it was in books or in conversation, Mr. Smullyan had a knack for adding a dash of whimsy to the logic puzzles he devised...."
2017-02-11,State G.O.P. Leaders Move Swiftly as Party Bickers in Congress,The New York Times,article,http://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html,National,U.S.,"Republicans in Washington appear flummoxed by one-party rule, but rising party leaders in the states are quickly passing laws to further a conservative agenda...."
2017-02-11,Calls for Protests for and Against Planned Parenthood,The New York Times,article,http://www.nytimes.com/2017/02/11/us/planned-parenthood-protests.html,National,U.S.,"As anti-abortion groups plan protests at over 200 Planned Parenthood centers on Saturday, supporters of the women’s health provider are staging 150 counterprotests...."
2017-02-11,Chinese-Indonesian Governor’s Struggles Worry Some in His Ethnic Group,The New York Times,article,http://www.nytimes.com/2017/02/11/world/asia/chinese-indonesian-governor-jakarta-basuki-purnama.html,Foreign,World,"Some fear that Basuki Purnama’s run for Jakarta governor will create a backlash against Chinese-Indonesians, who have a long history of being persecuted...."
2017-02-11,"A Star at the Apollo, Out of Its Spotlight",The New York Times,article,http://www.nytimes.com/2017/02/11/us/apollo-star-tommy-hunt.html,National,U.S.,"Tommy Hunt was a regular at the Apollo Theater back in the 1960s. In this photo from the archives, he comes alive...."
2017-02-11,‘A Sense of Dread’ for Civil Servants Shaken by Trump Transition,The New York Times,article,http://www.nytimes.com/2017/02/11/us/politics/a-sense-of-dread-for-civil-servants-shaken-by-trump-transition.html,National,U.S.,"Across the nation’s bureaucracy, the new administration’s upending of protocol and policy has stirred frustration, fear and, for some, talk of resistance...."
2017-02-11,"After Work, Down on the Farm",The New York Times,multimedia,http://www.nytimes.com/slideshow/2017/02/11/business/after-work-down-on-the-farm.html,Business Day,Business Day,Remaining active and productive — and indulging a passion — are a few of the reasons more retirees are setting up small farms around the country....
2017-02-11,How to Get the (Very Exclusive) Blue Mascara From Jason Wu,The New York Times,article,http://www.nytimes.com/2017/02/11/t-magazine/fashion/jason-wu-blue-mascara-beauty-new-york-fashion-week.html,TStyle,T Magazine,"The makeup team shared a single tube of Maybelline Great Lash in Royal Blue — a cult-favorite, discontinued shade that will be reintroduced in May...."
2017-02-11,Are There Laws to Limit Excessive Light?,The New York Times,article,http://www.nytimes.com/2017/02/11/realestate/are-there-laws-to-limit-excessive-light.html,RealEstate,Real Estate,"The building next door is so brightly lit, it’s as if the sun is shining into my bedroom at midnight. Is that legal?..."
2017-02-11,"Farhad and Mike’s Week in Tech: All Trump, All the Time",The New York Times,article,http://www.nytimes.com/2017/02/11/technology/farhad-and-mikes-week-in-tech-all-trump-all-the-time.html,Business,Technology,The policies of the Trump administration have made more rank-and-file tech employees are willing to talk about — and participate in — politics....
2017-02-11,A Little Variety,The New York Times,article,http://www.nytimes.com/2017/02/11/crosswords/a-little-variety-spelling-bee.html,Games,Crosswords & Games,"A place to discuss the A Little Variety suite of puzzles, including the Spelling Bee...."
2017-02-11,"New Services for Travelers, From Fitness to Food",The New York Times,article,http://www.nytimes.com/2017/02/11/travel/new-travel-apps-services-airport-gym-hotel-restaurant-beauty.html,Travel,Travel,"Airport gyms, last-minute hotel rooms, restaurant reservations and beauty treatments are among new services and apps for those on the road...."
2017-02-11,"Lena Dunham and Judd Apatow on ‘Girls,’ ‘Geeks’ and Trolls",The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/lena-dunham-and-judd-apatow-on-girls-geeks-and-trolls.html,Styles,Fashion & Style,"“I don’t want to embarrass him, but if I could stuff Judd inside my womb and protect him for the rest of time, I would,” the star says of her mentor...."
2017-02-11,More Women in Their 60s and 70s Are Having ‘Way Too Much Fun’ to Retire,The New York Times,article,http://www.nytimes.com/2017/02/11/upshot/more-women-in-their-60s-and-70s-are-having-way-too-much-fun-to-retire.html,Upshot,The Upshot,"Women have become significantly more likely to stay on the job at an older age, many out of enjoyment as much as obligation, research shows...."
2017-02-11,A Palm Beach Power Hostess Prepares for Trump’s Washington,The New York Times,article,http://www.nytimes.com/2017/02/11/style/hilary-geary-ross-wilbur-ross-donald-trump-washington-society.html,Styles,Style,"With her multibillionaire husband Wilbur Ross likely to be confirmed as commerce secretary, Hilary Geary Ross is ready to play a role in the capital...."
2017-02-11,How a Top Model Also Became an Intersex Activist,The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/hanne-gaby-odiele-model-intersex-activist-fashion-week.html,Styles,Fashion & Style,Advocates hope that Hanne Gaby Odiele will bring attention to the intersex movement....
2017-02-11,"Move Over, Wikipedia. Dictionaries Are Hot Again.",The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/merriam-webster-dictionary-social-media-politics.html,Styles,Fashion & Style,"At a time when many are questioning the definition of common words they thought they understood, dictionaries have made a surprising comeback in the United States...."
2017-02-11,"He’s ‘Little’ in the Film ‘Moonlight,’ but Big on the Dodgeball Court",The New York Times,article,http://www.nytimes.com/2017/02/11/fashion/moonlight-alex-hibbert-little-sky-zone-trampoline-park.html,Styles,Fashion & Style,"Alex R. Hibbert, 12, has attracted a lot of notice for his role in the Academy Award-nominated movie. He is talented on the trampoline, too...."
2017-02-11,"Goats, Alpacas and (of Course) a Hen: Life on a Hobby Farm",The New York Times,article,http://www.nytimes.com/2017/02/11/business/retirees-hobby-farms.html,SundayBusiness,Business Day,Retirees who want to stay active and productive — and indulge a passion — are setting up small farms around the country....
2017-02-11,"Jimmy Carter Makes a Stand for Solar, Decades After the Cardigan Sweater",The New York Times,article,http://www.nytimes.com/2017/02/11/us/jimmy-carter-solar-energy-plains-ga.html,National,U.S.,"Mr. Carter has leased part of his farmland in his hometown for solar panels that can power more than half of Plains, the Georgia town that shaped his image...."
2017-02-11,Trying to Minimize the Misery of Mug Shots,The New York Times,article,http://www.nytimes.com/2017/02/11/your-money/haggler-trying-to-minimize-the-misery-of-mug-shots.html,SundayBusiness,Your Money,"For someone arrested on a D.U.I. charge nearly 30 years ago, why does it have to be so high in the Google search results?..."
2017-02-11,"All Joking Aside, Here’s How Sean Spicer Is Shaking Up the White House Press Briefing",The New York Times,multimedia,http://www.nytimes.com/interactive/2017/02/11/us/politics/sean-spicer-white-house-press-briefing.html,U.S. / Politics,U.S.,Mr. Spicer typically calls on media organizations outside the mainstream before getting to more traditional news outlets....
2017-02-11,‘Hell Hath No Fury Like a Woman Warned’,The New York Times,article,http://www.nytimes.com/2017/02/11/nytnow/top-comments-super-bowl-warren.html,NYTNow,NYT Now,"Our Top 10 Comments of the Week: Readers debate the silencing of Elizabeth Warren, the ruling against Trump’s travel ban and rent help for millennials...."
2017-02-11,Jimmy Carter: From Peanuts to Solar Panels,The New York Times,multimedia,http://www.nytimes.com/video/us/100000004922000/jimmy-carter-from-peanuts-to-solar-panels.html,U.S.,U.S.,"Former President Jimmy Carter, 92, unveiled a solar energy project to help power his hometown. While President Trump has depicted himself as a champion of coal, Mr. Carter’s project aims to be a model for energy self-sufficiency and job growth...."
2017-02-11,"Corrections: February 11, 2017",The New York Times,article,http://www.nytimes.com/2017/02/11/pageoneplus/corrections-february-11-2017.html,Summary,Corrections,"Corrections appearing in print on Saturday, February 11, 2017...."
2017-02-11,What’s on TV Saturday: Alec Baldwin Hosts ‘Saturday Night Live’,The New York Times,article,http://www.nytimes.com/2017/02/11/arts/television/whats-on-tv-saturday-alec-baldwin-hosts-saturday-night-live.html,Culture,Arts,Mr. Baldwin takes on the role for a record 17th time. And the star violinist Joshua Bell performs on Medici.tv....
2017-02-11,Draymond Green Records a Triple-Double With Just 4 Points,The New York Times,article,http://www.nytimes.com/2017/02/11/sports/basketball/draymond-green-triple-double-golden-state-warriors.html,Sports,Sports,"Green had 12 rebounds, 10 assists and 10 steals in the Golden State Warriors’ 122-107 win over the Memphis Grizzlies on Friday...."
2017-02-11,"Mariya Savinova, Russian Runner, Stripped of 2012 Gold Medal",The New York Times,article,http://www.nytimes.com/2017/02/10/sports/mariya-savinova-russian-runner-stripped-of-2012-gold-medal.html,Sports,Sports,"Savinova was stripped of her 2012 Olympic gold medal on Friday for doping, putting Caster Semenya in line to become a two-time champion...."
2017-02-11,"While Testy Fans Make a Stand, Knicks Do Not",The New York Times,article,http://www.nytimes.com/2017/02/10/sports/basketball/knicks-nuggets-dolan-oakley.html,Sports,Sports,"Chants of “Free Charles Oakley” and “Fire Dolan,” in reference to the Knicks’ owner, reverberated in the Garden, as the team lost their ninth game in the past 12...."
2017-02-11,"Strong Quake Strikes Southern Philippines, Killing at Least 6",The New York Times,article,http://www.nytimes.com/2017/02/10/world/asia/philippines-earthquake-surigao-mindanao.html,Foreign,World,"A temblor that was measured at magnitude 6.7 rattled the city of Surigao late Friday, leaving scores injured and many residents in the dark...."
2017-02-11,Help! My Constituents Are After Me!,The New York Times,article,http://www.nytimes.com/2017/02/10/opinion/help-my-constituents-are-after-me.html,Editorial,Opinion,Republicans afraid to buck President Trump play cat-and-mouse with angry voters....
